ds,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU28,AU45,E0,E1,E2,E3,E4,S,slope,rpe
331322.465,0.964474,0.150738,0.0,0.0,0.0,0.0,0.109637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413099,0.0,0.0,0.032294,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0679846486280062
331322.494,0.396246,0.0,0.0,0.920148,0.179013,0.0,0.141977,0.3767,0.0,0.0,0.0749014,0.0,0.0,0.0,0.16046,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0689199213077385
331322.523,0.0,0.0,0.0,0.0,0.285063,0.0,0.0,0.464411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0698551939874708
331322.551,0.105748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0850875,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.070758215885467
331322.608,0.0,0.0,0.0,0.0,0.272679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143162,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0725965104650725
331322.694,1.25449,0.116317,0.675497,1.19229,0.239083,0.0,0.451912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139198,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0753700777244106
331322.723,1.80834,0.349325,1.00739,0.489549,0.0,0.0566073,0.631357,0.0,0.0,0.0,0.156456,0.0,0.0,0.0,0.158091,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0763053504041429
331322.751,2.58567,0.6912,1.99305,0.0,0.0,1.22778,0.0,0.0,0.0,0.0,0.307827,0.0,0.636265,0.0,0.436194,0.0,0.0,0.0744942,-2,-2,-2,-2,-2,0,0.03225078208148291,1.077208372302139
331322.808,2.49847,0.545475,0.0,0.0,0.0,0.0192824,0.881799,0.0,0.0,0.0,0.0460175,0.0,0.836033,0.0,0.0127082,0.0,0.0,0.135135,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0790466668817447
331322.837,2.5695,0.0756557,2.06288,0.518893,0.0,1.31118,0.741271,0.0,0.0,0.291289,0.229597,0.0,0.258074,0.0,0.0833864,0.0,0.0,0.288903,-2,-2,-2,-2,-2,0,0.03225078208148291,1.079981939561477
331322.865,2.47824,0.0,1.48748,0.683099,0.0,1.27546,0.0,0.0,0.0,0.0,0.151295,0.0,0.0,0.149791,0.268054,0.0,0.0,0.138128,-2,-2,-2,-2,-2,0,0.03225078208148291,1.080884961459473
331322.951,0.937912,0.119099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350022,0.0,0.0,0.279878,-2,-2,-2,-2,-2,0,0.03225078208148291,1.083658528718811
331323.008,1.29307,0.453695,0.0,0.168339,0.0,0.0,0.0,0.0,0.0,0.0,0.342231,0.0,0.0,0.0,0.112163,0.0,0.0,0.205809,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0854968232965394
331323.037,0.920539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0702182,0.0,0.0,0.0,0.658272,0.0,0.0,0.615715,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0864320959781488
331323.065,1.61559,0.305999,0.0,0.0,0.0,0.0660437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573097,0.0,0.0,0.222338,-2,-2,-2,-2,-2,0,0.03225078208148291,1.087335117876145
331323.094,1.76005,0.372886,0.0,0.0,0.0,1.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648737,0.0,0.0,0.240315,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0882703905558773
331323.123,1.92848,0.184129,0.0,0.0,0.0,0.0653101,0.0,0.0,0.0,0.148645,0.0,0.0,0.063032,0.0,0.440547,0.0,0.0,0.553985,-2,-2,-2,-2,-2,0,0.03225078208148291,1.089205663237487
331323.237,0.560231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267351,0.0,0.0,0.0,0.185838,0.0,0.0,0.519009,-2,-2,-2,-2,-2,0,0.03225078208148291,1.092882252394821
331323.265,0.0357561,0.0,0.0,0.0,0.0669172,0.0,0.0,0.0,0.0,0.0,0.0224619,0.0,0.443787,0.38511,0.0,0.0,0.0,0.248312,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0937852742928171
331323.295,1.35959,0.143251,0.0,0.853119,0.207837,0.0,0.377227,0.0,0.0,0.0,0.0733258,0.0,0.585902,0.0,0.477136,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0947527977542855
331323.323,0.984119,0.0,0.0,0.376122,0.0,0.292712,0.0,0.0588265,0.0,0.0,0.127781,0.0,0.0,0.0,0.186025,0.0,0.0,0.11008,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0956558196522816
331323.351,2.59389,0.730827,0.0,1.42797,0.0,0.429749,0.626647,0.0896271,0.251781,0.133224,0.200566,0.308528,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.096558841552155
331323.38,2.71361,0.573502,1.38329,0.398559,0.0,0.696607,0.635417,0.0,0.0,1.21331,0.0799033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0974941142318873
331323.494,0.0,0.0,0.0,0.826943,0.511245,0.0,0.605947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094822,0.0,0.0,0.206778,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1011707033892215
331323.523,0.976239,0.0239135,0.0,0.0,0.0,0.0,0.0,0.246336,0.0,0.0,0.0,0.0,0.101106,0.0,0.16581,0.0,0.0,0.413684,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1021059760689538
331323.551,0.554706,0.0212876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262573,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.10300899796695
331323.58,0.776124,0.076545,0.0,0.0,0.491885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154475,0.0678807,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1039442706485594
331323.637,0.53777,0.2303,0.0,1.79403,0.390769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364825,0.346419,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1057825652262878
331323.665,1.24513,0.656179,0.0,1.91217,0.767505,0.0,0.0,0.0,0.0,0.0,0.0185223,0.0,0.659475,0.155636,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.106685587124284
331323.751,1.05769,0.131683,0.0,1.1974,0.35384,0.388517,0.207269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306055,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1094591543836219
331323.78,1.87758,0.393391,0.0,0.0,0.0,0.51537,0.261495,0.0483154,0.0,0.148012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1103944270652313
331323.837,2.25923,0.812484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00833546,0.0,0.0,0.0,0.395632,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.1122327216429597
331323.865,1.11513,0.00500083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227032,0.00104156,0.0,0.146643,0.259292,0.0,0.0,0.0389158,-2,-2,-2,-2,-2,0,0.03225078208148291,1.113135743540956
